id,special_cond,light,weather,wind,wind_speed,precipitation,visibility
A-92946,Unknown,Darkness_Lights_Lit,Fair,Other,9.2,NA,10
A-92947,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-92948,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-92949,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-92956,RoadHighwayJunction,Daylight,Fair,Other,15,NA,10
A-92974,Unknown,Daylight,Fair,Other,6.9,NA,10
A-92976,Unknown,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-92989,RoadHighwayJunction,Daylight,Fair,Other,16.1,NA,10
A-93024,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-93027,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-93036,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93043,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93061,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93062,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93063,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93064,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93072,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-93078,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93081,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93091,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93092,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93096,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,8.1,NA,10
A-93104,Unknown,Daylight,Fair,Other,3.5,NA,10
A-93110,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93111,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93116,Unknown,Daylight,Other,Other,4.6,NA,10
A-93121,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,4.6,NA,10
A-93142,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-93150,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,13.8,NA,10
A-93159,Signal_StopSign,Darkness_Lights_Unlit,Fair,Unknown,NA,NA,10
A-93165,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93166,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93168,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93173,Unknown,Daylight,Fair,Other,10.4,NA,10
A-93174,RoadHighwayJunction,Daylight,Fair,Other,10.4,NA,10
A-93175,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93178,Unknown,Daylight,Fair,Other,10.4,NA,10
A-93179,Unknown,Daylight,Fair,Other,9.2,NA,10
A-93180,Unknown,Daylight,Fair,Other,10.4,NA,10
A-93189,Signal_StopSign,Daylight,Fair,Other,3.5,NA,10
A-93193,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93199,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93200,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93205,Unknown,Darkness_Lights_Unlit,Fair,Other,4.6,NA,10
A-93220,Unknown,Darkness_Lights_Lit,Other,Other,3.5,0,10
A-93229,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93234,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93240,Unknown,Daylight,Fair,Other,9.2,NA,10
A-93249,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93256,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93274,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93279,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93282,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93287,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93288,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93306,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93310,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93311,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93312,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93313,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93314,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93315,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93316,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93317,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93318,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93319,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93320,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93322,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93323,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93325,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93326,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93327,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93330,Unknown,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-93331,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93333,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93338,Unknown,Daylight,Fair,Other,11.5,NA,10
A-93346,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-93347,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-93359,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93384,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93390,Signal_StopSign,Daylight,Fair,Other,5.8,NA,10
A-93391,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93394,Unknown,Darkness_Lights_Lit,Other,Other,5.8,NA,10
A-93395,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93397,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93417,Unknown,Daylight,Fair,Other,6.9,NA,10
A-93419,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93444,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-93445,Unknown,Daylight,Fair,Other,8.1,NA,10
A-93446,Unknown,Daylight,Fair,Other,8.1,NA,10
A-93447,Unknown,Daylight,Fair,Other,8.1,NA,10
A-93452,Signal_StopSign,Daylight,Fair,Other,6.9,NA,10
A-93454,Unknown,Daylight,Fair,Other,8.1,NA,10
A-93456,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93460,Unknown,Daylight,Fair,Other,11.5,NA,10
A-93462,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-93467,Signal_StopSign,Daylight,Fair,Other,8.1,NA,10
A-93469,Unknown,Daylight,Fair,Other,15,NA,10
A-93478,Unknown,Daylight,Fair,Other,13.8,NA,10
A-93479,Unknown,Daylight,Fair,Other,11.5,NA,10
A-93492,Unknown,Daylight,Fair,Other,11.5,NA,10
A-93493,Unknown,Daylight,Fair,Other,10.4,NA,10
A-93501,Unknown,Daylight,Fair,Other,11.5,NA,20
A-93504,Unknown,Daylight,Fair,Other,13.8,NA,10
A-93513,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93515,Signal_StopSign,Daylight,Fair,Unknown,NA,NA,10
A-93521,Unknown,Daylight,Fair,Unknown,NA,NA,20
A-93522,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93527,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93533,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93535,Unknown,Daylight,Fair,Other,3.5,NA,10
A-93541,Unknown,Daylight,Fair,Other,9.2,NA,20
A-93545,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-93558,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-93562,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93564,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93566,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93567,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93568,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93569,Signal_StopSign,Daylight,Fair,Other,4.6,NA,10
A-93571,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93573,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93575,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93584,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93589,Unknown,Daylight,Raining,Other,5.8,0.01,10
A-93590,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93597,Unknown,Daylight,Fair,Other,10.4,NA,7
A-93601,Signal_StopSign,Daylight,Fair,Other,6.9,NA,9
A-93608,RoadHighwayJunction,Daylight,Fair,Other,11.5,NA,10
A-93622,RoadHighwayJunction,Daylight,Fair,Other,12.7,NA,10
A-93625,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93626,Unknown,Daylight,Fair,Other,6.9,NA,10
A-93629,RoadHighwayJunction,Daylight,Fair,Other,13.8,NA,10
A-93644,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-93654,Unknown,Daylight,Fair,Other,12.7,NA,10
A-93655,Other,Daylight,Fair,Other,12.7,NA,10
A-93658,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-93659,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-93662,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,10.4,NA,10
A-93669,RoadHighwayJunction,Daylight,Fair,Other,11.5,NA,10
A-93672,Signal_StopSign,Daylight,Fair,Other,12.7,NA,10
A-93673,Signal_StopSign,Daylight,Fair,Other,12.7,NA,10
A-93674,Unknown,Daylight,Fair,Other,11.5,NA,20
A-93676,Unknown,Daylight,Fair,Other,15,NA,10
A-93677,Unknown,Daylight,Fair,Other,5.8,NA,20
A-93679,Unknown,Daylight,Fair,Other,15,NA,10
A-93687,Unknown,Darkness_Lights_Unlit,Fair,Unknown,NA,NA,10
A-93688,Unknown,Darkness_Lights_Lit,Fog or smoke or dust,Other,11.5,NA,5
A-93689,Unknown,Darkness_Lights_Lit,Fog or smoke or dust,Other,11.5,NA,5
A-93695,Unknown,Daylight,Fair,Unknown,NA,NA,20
A-93701,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93703,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93710,Signal_StopSign,Daylight,Fair,Other,6.9,NA,10
A-93718,Unknown,Darkness_Lights_Lit,Other,Other,11.5,NA,10
A-93719,Unknown,Darkness_Lights_Lit,Other,Other,11.5,NA,10
A-93722,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93727,RoadHighwayJunction,Daylight,Other,Other,11.5,0,10
A-93729,RoadHighwayJunction,Daylight,Fair,Other,5.8,0.02,10
A-93731,Unknown,Daylight,Fair,Other,5.8,0.02,10
A-93735,Unknown,Daylight,Fair,Other,5.8,0,10
A-93738,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93752,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93774,Signal_StopSign,Daylight,Fair,Other,4.6,NA,10
A-93775,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93776,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93777,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93778,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93780,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93781,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-93782,Unknown,Daylight,Fair,Other,8.1,NA,10
A-93791,Unknown,Daylight,Fair,Other,4.6,NA,20
A-93793,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-93799,RoadHighwayJunction,Daylight,Fair,Other,16.1,NA,10
A-93805,Unknown,Darkness_Lights_Unlit,Fair,Other,9.2,NA,10
A-93806,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,9.2,NA,10
A-93816,Unknown,Daylight,Fair,Other,6.9,NA,10
A-93817,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93831,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93836,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-93841,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-93843,Signal_StopSign,Daylight,Fair,Other,12.7,NA,10
A-93844,Signal_StopSign,Daylight,Fair,Other,12.7,NA,10
A-93845,Signal_StopSign,Daylight,Fair,Other,12.7,NA,10
A-93852,Unknown,Daylight,Fair,Other,9.2,NA,10
A-93854,Unknown,Daylight,Fair,Other,18.4,NA,20
A-93860,Signal_StopSign,Daylight,Fair,Other,16.1,NA,10
A-93870,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93871,Unknown,Daylight,Fair,Other,5.8,NA,10
A-93879,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93880,RoadHighwayJunction,Daylight,Fair,Other,9.2,NA,10
A-93893,Unknown,Daylight,Fair,Other,9.2,NA,10
A-93894,Unknown,Daylight,Fair,Other,3.5,NA,10
A-93895,Unknown,Daylight,Fair,Other,3.5,NA,10
A-93896,Unknown,Daylight,Fair,Other,6.9,NA,10
A-93898,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-93899,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-93902,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93904,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93918,RoadHighwayJunction,Daylight,Fair,Other,6.9,NA,10
A-93930,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,11.5,NA,10
A-93931,Unknown,Darkness_Lights_Unlit,Fair,Other,8.1,NA,10
A-93933,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-93936,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,20
A-93937,Signal_StopSign,Daylight,Fair,Other,4.6,NA,10
A-93941,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93947,Unknown,Daylight,Fair,Other,8.1,NA,10
A-93950,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-93967,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93968,Unknown,Daylight,Fair,Other,3.5,NA,10
A-93969,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-93977,Unknown,Daylight,Fair,Other,3.5,NA,10
A-93995,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93996,Unknown,Daylight,Fair,Other,4.6,NA,10
A-93999,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94012,Unknown,Darkness_Lights_Unlit,Fair,Other,4.6,NA,10
A-94017,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-94021,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-94026,Unknown,Darkness_Lights_Lit,Fair,Other,11.5,NA,10
A-94045,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94049,Signal_StopSign,Daylight,Fair,Other,8.1,NA,10
A-94050,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-94053,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-94056,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-94057,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-94074,RoadHighwayJunction,Daylight,Fair,Other,9.2,NA,10
A-94077,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94092,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,6.9,NA,10
A-94095,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,20
A-94096,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-94105,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94109,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-94112,Unknown,Daylight,Fair,Other,4.6,NA,20
A-94114,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-94117,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-94120,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94125,Unknown,Daylight,Fair,Unknown,NA,NA,20
A-94130,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94131,Unknown,Darkness_Lights_Unlit,Fair,Other,4.6,NA,10
A-94157,Signal_StopSign,Daylight,Fair,Other,3.5,NA,10
A-94161,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94163,Unknown,Daylight,Fair,Unknown,NA,NA,20
A-94165,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94166,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-94168,Signal_StopSign,Daylight,Fair,Other,5.8,NA,10
A-94174,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94179,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-94183,Signal_StopSign,Daylight,Fair,Unknown,NA,NA,10
A-94186,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94187,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-94188,RoadHighwayJunction,Daylight,Fair,Other,9.2,NA,10
A-94194,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-94196,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-94197,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-94201,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,20
A-94202,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,20
A-94203,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,20
A-94207,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-94213,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94218,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-94227,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94229,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94236,Signal_StopSign,Daylight,Fair,Other,9.2,NA,10
A-94238,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-94241,Signal_StopSign,Daylight,Fair,Other,5.8,NA,10
A-94247,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94253,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-94260,RoadHighwayJunction,Daylight,Fair,Other,6.9,NA,10
A-94261,RoadHighwayJunction,Daylight,Fair,Other,6.9,NA,10
A-94264,Unknown,Daylight,Fair,Other,5.8,NA,20
A-94268,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,20
A-94270,Unknown,Daylight,Fair,Other,5.8,NA,20
A-94272,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94273,Signal_StopSign,Daylight,Fair,Other,4.6,NA,10
A-94276,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-94280,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-94283,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-94284,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-94287,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-94299,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94303,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94308,Unknown,Daylight,Fair,Other,8.1,NA,10
A-94309,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-94310,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-94312,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-94319,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94320,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-94325,Unknown,Daylight,Fair,Other,6.9,NA,20
A-94329,Other,Daylight,Fair,Other,13.8,NA,10
A-94331,RoadHighwayJunction,Daylight,Fair,Other,10.4,NA,10
A-94332,Unknown,Daylight,Fair,Other,10.4,NA,10
A-94333,Unknown,Daylight,Fair,Other,8.1,NA,20
A-94338,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94343,Unknown,Daylight,Fair,Other,8.1,NA,10
A-94344,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94345,Unknown,Daylight,Fair,Other,8.1,NA,10
A-94346,Unknown,Darkness_Lights_Unlit,Fair,Other,8.1,NA,10
A-94347,Unknown,Darkness_Lights_Unlit,Fair,Other,8.1,NA,10
A-94351,Signal_StopSign,Daylight,Fair,Other,6.9,NA,10
A-94354,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-94355,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94363,RoadHighwayJunction,Daylight,Fair,Other,10.4,NA,10
A-94379,Unknown,Daylight,Fair,Other,8.1,NA,10
A-94393,Unknown,Daylight,Fair,Other,11.5,NA,10
A-94398,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94421,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94422,Unknown,Daylight,Fair,Other,12.7,NA,10
A-94423,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94425,Unknown,Daylight,Fair,Other,8.1,NA,10
A-94426,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94436,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94438,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94447,Unknown,Daylight,Raining,Other,17.3,0.08,1.8
A-94448,Other,Daylight,Fair,Other,19.6,0.01,10
A-94453,Unknown,Daylight,Fair,Other,11.5,NA,10
A-94458,RoadHighwayJunction,Daylight,Fair,Other,10.4,0,10
A-94463,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94467,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-94478,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-94481,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-94491,Signal_StopSign,Daylight,Fair,Other,5.8,NA,10
A-94496,Unknown,Daylight,Fair,Unknown,NA,NA,20
A-94504,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-94529,Signal_StopSign,Daylight,Fair,Other,9.2,NA,10
A-94530,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94534,Unknown,Daylight,Fair,Other,10.4,0.19,10
A-94535,Unknown,Daylight,Fair,Other,10.4,NA,10
A-94539,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94542,RoadHighwayJunction,Daylight,Other,Other,5.8,0,10
A-94551,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94554,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94557,Unknown,Daylight,Fair,Other,10.4,NA,10
A-94560,Signal_StopSign,Daylight,Fair,Other,4.6,NA,10
A-94567,RoadHighwayJunction,Daylight,Other,Other,3.5,NA,10
A-94572,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94576,Unknown,Daylight,Fair,Unknown,NA,NA,20
A-94582,Unknown,Daylight,Fair,Other,4.6,NA,20
A-94591,Unknown,Daylight,Fair,Unknown,NA,0,10
A-94592,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94601,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94604,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94615,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94619,Signal_StopSign,Daylight,Fair,Other,9.2,NA,10
A-94625,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94627,Unknown,Daylight,Unknown,Other,8.1,NA,NA
A-94633,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94636,Unknown,Daylight,Fair,Other,9.2,NA,10
A-94680,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-94682,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94685,Signal_StopSign,Daylight,Fair,Other,5.8,NA,10
A-94686,Unknown,Daylight,Fair,Other,5.8,NA,20
A-94691,Unknown,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-94696,Unknown,Daylight,Fair,Other,10.4,NA,10
A-94698,Unknown,Daylight,Fair,Other,11.5,NA,10
A-94702,Unknown,Daylight,Fair,Other,10.4,NA,10
A-94706,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94712,Unknown,Darkness_Lights_Unlit,Fair,Other,6.9,NA,10
A-94717,Unknown,Daylight,Fair,Other,4.6,NA,20
A-94720,Unknown,Daylight,Fair,Other,8.1,NA,10
A-94725,Unknown,Daylight,Fair,Other,8.1,NA,10
A-94750,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94752,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94756,Unknown,Darkness_Lights_Lit,Other,Other,20.7,0,10
A-94762,RoadHighwayJunction,Daylight,Fair,Other,4.6,NA,10
A-94777,Unknown,Daylight,Fair,Other,13.8,NA,10
A-94788,Unknown,Darkness_Lights_Lit,Fair,Other,23,NA,10
A-94801,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94802,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94810,Unknown,Daylight,Fair,Other,5.8,NA,20
A-94814,Unknown,Daylight,Fair,Other,15,NA,10
A-94821,Signal_StopSign,Daylight,Fair,Other,5.8,0,10
A-94822,Unknown,Daylight,Fair,Other,10.4,0.09,10
A-94824,Unknown,Daylight,Fair,Other,13.8,NA,10
A-94826,Unknown,Daylight,Fair,Other,13.8,NA,10
A-94830,Unknown,Daylight,Fair,Other,11.5,NA,10
A-94831,Unknown,Daylight,Fair,Unknown,NA,NA,15
A-94838,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94839,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94841,RoadHighwayJunction,Daylight,Fair,Other,10.4,NA,10
A-94847,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94853,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94860,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94861,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94862,Unknown,Daylight,Fair,Other,3.5,NA,10
A-94864,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-94866,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-94870,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-94873,Signal_StopSign,Daylight,Fair,Unknown,NA,NA,10
A-94883,Unknown,Darkness_Lights_Lit,Fair,Other,10.4,0,10
A-94885,Signal_StopSign,Daylight,Fair,Other,5.8,NA,10
A-94890,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94893,Unknown,Daylight,Fair,Other,5.8,NA,10
A-94895,Unknown,Daylight,Fair,Other,6.9,NA,10
A-94898,Unknown,Daylight,Fair,Other,4.6,NA,10
A-94910,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-94911,Signal_StopSign,Daylight,Fair,Other,8.1,NA,10
A-94913,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-94917,Unknown,Daylight,Fair,Other,8.1,0.01,10
