id,latitude,longitude,severity,severity2,road_length_shutdown,dateof,day_of_week,month_of_year,week_of_year,time,city,zipcode,highway,street,side,special_condition,light,weather,wind,wind_speed,precipitation,visibility
A-91687,33.46223,-112.0477,Somewhat Delay,Minor/Slight,0.425,2016-12-21,Wed,12,51,10:47:54,Phoenix,85006,Street,N 16th St,R,Signal_StopSign,Darkness_Lights_Unlit,Other,Other,8.1,NA,10
A-91688,33.457448,-112.108,Somewhat Delay,Minor/Slight,0.509,2016-12-21,Wed,12,51,11:01:30,Phoenix,85009,highway,US-60 W,R,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,8.1,NA,10
A-91689,33.45924,-112.00607,Somewhat Delay,Minor/Slight,0.741,2016-12-21,Wed,12,51,12:03:43,Phoenix,85008,highway,AZ-202 Loop W,R,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,11.5,NA,10
A-91696,33.71714,-112.11851,Moderate Delay,Moderate,0.161,2016-12-21,Wed,12,51,22:20:01,Phoenix,85083,highway,Black Canyon Fwy S,R,Unknown,Darkness_Lights_Lit,Other,Other,8.1,NA,10
A-91698,33.46268,-112.19308,Somewhat Delay,Minor/Slight,0.82,2016-12-21,Wed,12,51,22:17:44,Phoenix,85043,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Other,Unknown,NA,NA,10
A-91699,33.71485,-112.11903,Moderate Delay,Moderate,0.182,2016-12-21,Wed,12,51,22:20:01,Phoenix,85083,highway,N Black Canyon Hwy,R,Unknown,Darkness_Lights_Lit,Other,Other,8.1,NA,10
A-91701,33.672368,-112.029871,Moderate Delay,Moderate,0.371,2016-12-22,Thu,12,51,00:31:53,Phoenix,85050,highway,Loop 101 E,R,Unknown,Daylight,Raining,Other,11.5,0.02,10
A-91712,33.46268,-112.19308,Somewhat Delay,Minor/Slight,0.82,2016-12-22,Thu,12,51,02:42:40,Phoenix,85043,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Other,Other,8.1,NA,10
A-91716,33.67953,-112.11243,Somewhat Delay,Minor/Slight,0.6579999999999999,2016-12-22,Thu,12,51,03:40:44,Phoenix,85027,highway,Black Canyon Fwy N,R,Unknown,Daylight,Raining,Other,18.4,0.42,1.2
A-91722,33.56754,-112.11724,Somewhat Delay,Minor/Slight,0.394,2016-12-22,Thu,12,51,04:06:52,Phoenix,85021,highway,Black Canyon Fwy N,R,Signal_StopSign,Daylight,Raining,Other,17.3,0.44,4
A-91734,33.490561,-112.112966,Somewhat Delay,Minor/Slight,0.987,2016-12-22,Thu,12,51,10:27:08,Phoenix,85015,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Unlit,Other,Other,9.2,NA,10
A-91738,33.705,-112.11595,Somewhat Delay,Minor/Slight,0.7559999999999999,2016-12-22,Thu,12,51,13:32:57,Phoenix,85083,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,6.9,NA,10
A-91766,33.48425,-112.11319,Somewhat Delay,Minor/Slight,0.645,2016-12-23,Fri,12,52,05:23:16,Phoenix,85015,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-91768,33.48425,-112.11319,Somewhat Delay,Minor/Slight,0.645,2016-12-23,Fri,12,52,05:31:24,Phoenix,85015,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-91771,33.48425,-112.11319,Somewhat Delay,Minor/Slight,0.645,2016-12-23,Fri,12,52,05:39:31,Phoenix,85015,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-91774,33.606759999999994,-112.11662,Somewhat Delay,Minor/Slight,0.599,2016-12-23,Fri,12,52,07:12:55,Phoenix,85029,highway,Black Canyon Fwy N,R,Unknown,Daylight,Other,Unknown,NA,NA,10
A-91776,33.43677,-112.10826000000002,Moderate Delay,Moderate,0.03,2016-12-23,Fri,12,52,07:50:26,Phoenix,85009,highway,US-60 E,R,Signal_StopSign,Daylight,Fair,Unknown,NA,NA,10
A-91782,33.483489,-112.264,Somewhat Delay,Minor/Slight,0.213,2016-12-23,Fri,12,52,11:25:53,Phoenix,85037,highway,Agua Fria Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-91805,33.474940000000004,-112.11297,Extreme Delay,Severe,0.638,2016-12-26,Mon,12,52,11:48:27,Phoenix,85009,highway,US-60 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-91806,33.46175,-112.11712,Extreme Delay,Severe,0.643,2016-12-26,Mon,12,52,13:10:03,Phoenix,85009,Street,N 27th Ave,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-91807,33.4697,-112.11131,Extreme Delay,Severe,0.118,2016-12-26,Mon,12,52,13:10:03,Phoenix,85009,highway,US-60 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-91810,33.49855,-112.11305,Extreme Delay,Severe,1.633,2016-12-26,Mon,12,52,17:06:12,Phoenix,85015,highway,Black Canyon Fwy S,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-91811,33.45418,-112.10804,Extreme Delay,Severe,2.093,2016-12-26,Mon,12,52,17:07:32,Phoenix,85009,highway,US-60 W,R,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-91812,33.538365,-112.11283,Somewhat Delay,Minor/Slight,0.13699999999999998,2016-12-26,Mon,12,52,23:04:48,Phoenix,85017-1316,highway,N Black Canyon Hwy,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-91831,33.46195,-112.14625,Somewhat Delay,Minor/Slight,0.677,2016-12-28,Wed,12,52,04:50:58,Phoenix,85009,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Other,Unknown,NA,NA,10
A-91837,33.295215,-111.97242,Somewhat Delay,Minor/Slight,14.728,2016-12-28,Wed,12,52,09:05:53,Phoenix,85048,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-91855,33.50499,-112.11257,Somewhat Delay,Minor/Slight,0.59,2016-12-29,Thu,12,52,07:01:54,Phoenix,85015,highway,Black Canyon Fwy N,R,Signal_StopSign,Daylight,Fair,Other,8.1,NA,10
A-91863,33.42645,-112.02957,Somewhat Delay,Minor/Slight,0.316,2016-12-29,Thu,12,52,23:22:50,Phoenix,85034,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-91864,33.46213,-112.05922,Somewhat Delay,Minor/Slight,0.649,2016-12-30,Fri,12,53,01:06:49,Phoenix,85006,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,3.5,NA,10
A-91866,33.46273,-112.18653,Somewhat Delay,Minor/Slight,0.231,2016-12-30,Fri,12,53,06:29:08,Phoenix,85043,Street,N 59th Ave,R,Unknown,Daylight,Fair,Other,5.8,NA,10
A-91872,33.64399,-112.11544,Moderate Delay,Moderate,0.5329999999999999,2016-12-30,Fri,12,53,08:03:45,Phoenix,85053,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Daylight,Fair,Other,10.4,NA,10
A-91873,33.68868,-112.11285,Somewhat Delay,Minor/Slight,0.266,2016-12-30,Fri,12,53,09:09:30,Phoenix,85027,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Other,8.1,NA,10
A-91875,33.66884,-112.108568,Moderate Delay,Moderate,0.266,2016-12-30,Fri,12,53,10:09:09,Phoenix,85027,Street,N 23rd Ave,R,Unknown,Daylight,Fair,Other,5.8,NA,10
A-91883,33.606759999999994,-112.11662,Somewhat Delay,Minor/Slight,0.13699999999999998,2016-12-30,Fri,12,53,12:57:14,Phoenix,85029,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Raining,Other,8.1,0.05,10
A-91887,33.46175,-112.11712,Extreme Delay,Severe,0.643,2016-12-30,Fri,12,53,13:47:10,Phoenix,85009,Street,N 27th Ave,R,RoadHighwayJunction,Darkness_Lights_Lit,Raining,Other,19.6,0.02,6
A-91889,33.43103,-112.03778,Somewhat Delay,Minor/Slight,0.454,2016-12-30,Fri,12,53,13:49:53,Phoenix,85034,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Raining,Other,19.6,0.02,6
A-91890,33.4697,-112.11131,Extreme Delay,Severe,0.118,2016-12-30,Fri,12,53,13:47:10,Phoenix,85009,highway,US-60 W,R,Unknown,Darkness_Lights_Lit,Raining,Other,19.6,0.02,6
A-91902,33.69461,-112.11345,Moderate Delay,Moderate,0.7070000000000001,2017-01-02,Mon,1,1,12:08:04,Phoenix,85027,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-91904,33.46278,-112.16351,Somewhat Delay,Minor/Slight,0.608,2017-01-02,Mon,1,1,12:31:21,Phoenix,85043,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Other,Unknown,NA,NA,10
A-91919,33.46239,-112.03753,Moderate Delay,Moderate,0.473,2017-01-03,Tue,1,1,02:06:25,Phoenix,85006,highway,AZ-51 N,R,RoadHighwayJunction,Daylight,Fair,Other,8.1,NA,10
A-91923,33.46197,-112.02595,Moderate Delay,Moderate,0.18600000000000003,2017-01-03,Tue,1,1,04:27:50,Phoenix,85008,highway,AZ-202 Loop E,R,Unknown,Daylight,Fair,Other,5.8,NA,10
A-91924,33.45945,-112.00757,Somewhat Delay,Minor/Slight,0.653,2017-01-03,Tue,1,1,04:27:50,Phoenix,85008,highway,AZ-202 Loop W,R,Unknown,Daylight,Fair,Other,5.8,NA,10
A-91930,33.46278,-112.16351,Somewhat Delay,Minor/Slight,0.7440000000000001,2017-01-03,Tue,1,1,11:35:13,Phoenix,85043,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Other,Unknown,NA,NA,10
A-91931,33.45924,-112.00607,Somewhat Delay,Minor/Slight,0.741,2017-01-03,Tue,1,1,12:07:41,Phoenix,85008,highway,AZ-202 Loop W,R,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,5.8,NA,10
A-91959,33.5276,-112.11241,Somewhat Delay,Minor/Slight,0.48,2017-01-05,Thu,1,1,00:00:52,Phoenix,85015,highway,Black Canyon Fwy S,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-91960,33.52791,-112.04371,Somewhat Delay,Minor/Slight,0.623,2017-01-05,Thu,1,1,00:04:47,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-91989,33.530623,-112.11225,Somewhat Delay,Minor/Slight,0.8390000000000001,2017-01-05,Thu,1,1,09:48:45,Phoenix,85015,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-91990,33.45924,-112.00607,Somewhat Delay,Minor/Slight,0.741,2017-01-05,Thu,1,1,11:24:40,Phoenix,85008,highway,AZ-202 Loop W,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-91995,33.49855,-112.11305,Somewhat Delay,Minor/Slight,0.484,2017-01-05,Thu,1,1,23:59:50,Phoenix,85015,highway,Black Canyon Fwy S,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,9.2,NA,10
A-92000,33.591190000000005,-112.11679,Somewhat Delay,Minor/Slight,0.737,2017-01-06,Fri,1,1,06:57:22,Phoenix,85029,highway,I-17 N,R,Unknown,Daylight,Fair,Other,4.6,NA,10
A-92003,33.42484,-112.02462,Moderate Delay,Moderate,0.208,2017-01-06,Fri,1,1,07:51:59,Phoenix,85034,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,11.5,NA,10
A-92007,33.466792,-112.03823,Somewhat Delay,Minor/Slight,0.173,2017-01-06,Fri,1,1,09:49:24,Phoenix,85006,highway,Piestewa Fwy S,R,Unknown,Daylight,Fair,Other,10.4,NA,10
A-92010,33.45924,-112.00607,Somewhat Delay,Minor/Slight,0.741,2017-01-06,Fri,1,1,12:10:34,Phoenix,85008,highway,AZ-202 Loop W,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-92011,33.66921,-112.09007,Somewhat Delay,Minor/Slight,0.745,2017-01-06,Fri,1,1,12:10:34,Phoenix,85027,highway,Loop 101 E,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-92035,33.79841,-112.12599099999998,Extreme Delay,Severe,0.503,2017-01-08,Sun,1,2,12:49:07,Phoenix,85085,highway,W Carefree Hwy,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-92036,33.798176,-112.134714,Extreme Delay,Severe,0.501,2017-01-08,Sun,1,2,12:49:07,Phoenix,85085,highway,W Carefree Hwy,R,Unknown,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-92037,33.461731,-112.01285,Extreme Delay,Severe,0.199,2017-01-08,Sun,1,2,21:26:58,Phoenix,85008-5105,Street,N 32nd St,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-92038,33.458037,-112.012901,Extreme Delay,Severe,0.076,2017-01-08,Sun,1,2,21:28:15,Phoenix,85008-6208,Street,N 32nd St,R,Other,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-92039,33.4618,-112.01853,Somewhat Delay,Minor/Slight,0.34299999999999997,2017-01-08,Sun,1,2,21:29:34,Phoenix,85008,highway,Red Mountain Fwy E,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-92050,33.50499,-112.11257,Somewhat Delay,Minor/Slight,0.59,2017-01-09,Mon,1,2,01:46:05,Phoenix,85015,highway,Black Canyon Fwy N,R,Signal_StopSign,Daylight,Other,Other,5.8,NA,10
A-92055,33.410247999999996,-112.047081,Extreme Delay,Severe,0.359,2017-01-09,Mon,1,2,03:33:20,Phoenix,85040-1314,Street,S 16th St,R,Unknown,Daylight,Other,Other,6.9,NA,10
A-92058,33.405051,-112.047159,Extreme Delay,Severe,0.359,2017-01-09,Mon,1,2,03:33:20,Phoenix,85040-2338,Street,E Marguerite Ave,L,Signal_StopSign,Daylight,Other,Other,6.9,NA,10
A-92073,33.427409999999995,-112.04288,Somewhat Delay,Minor/Slight,0.27899999999999997,2017-01-10,Tue,1,2,08:50:36,Phoenix,85034,highway,Maricopa Fwy N,R,RoadHighwayJunction,Daylight,Fair,Unknown,NA,NA,10
A-92074,33.43103,-112.03778,Somewhat Delay,Minor/Slight,0.386,2017-01-10,Tue,1,2,08:50:36,Phoenix,85034,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-92080,33.508109999999995,-112.11238,Somewhat Delay,Minor/Slight,0.317,2017-01-11,Wed,1,2,08:13:48,Phoenix,85015,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Other,5.8,NA,10
A-92083,33.5276,-112.11241,Extreme Delay,Severe,1.513,2017-01-11,Wed,1,2,10:31:35,Phoenix,85015,highway,Black Canyon Fwy S,R,Signal_StopSign,Daylight,Fair,Other,8.1,NA,10
A-92084,33.57677,-112.01298,Somewhat Delay,Minor/Slight,1.074,2017-01-11,Wed,1,2,10:38:25,Phoenix,85028,highway,Piestewa Fwy S,R,Unknown,Daylight,Fair,Other,3.5,NA,10
A-92088,33.46213,-112.05922,Moderate Delay,Moderate,0.649,2017-01-11,Wed,1,2,12:00:43,Phoenix,85006,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-92096,33.55819,-112.11347,Somewhat Delay,Minor/Slight,0.604,2017-01-11,Wed,1,2,23:41:52,Phoenix,85021,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-92099,33.461209999999994,-112.08822,Somewhat Delay,Minor/Slight,0.644,2017-01-12,Thu,1,2,00:10:30,Phoenix,85007,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Unlit,Fair,Other,4.6,NA,10
A-92101,33.591190000000005,-112.11679,Somewhat Delay,Minor/Slight,0.737,2017-01-12,Thu,1,2,00:18:12,Phoenix,85029,highway,I-17 N,R,Unknown,Darkness_Lights_Unlit,Fair,Other,6.9,NA,10
A-92103,33.54959,-112.1123,Moderate Delay,Moderate,0.602,2017-01-12,Thu,1,2,00:54:15,Phoenix,85021,highway,Black Canyon Fwy N,R,RoadHighwayJunction,Daylight,Fair,Other,6.9,NA,10
A-92105,33.45825,-111.98314,Somewhat Delay,Minor/Slight,0.227,2017-01-12,Thu,1,2,01:32:50,Phoenix,85008,highway,Hohokam Expy S,R,Unknown,Daylight,Fair,Other,8.1,NA,10
A-92113,33.461859999999994,-112.07731,Somewhat Delay,Minor/Slight,0.621,2017-01-12,Thu,1,2,04:49:18,Phoenix,85003,highway,Pearl Harbor Memorial Highway,R,Other,Daylight,Fair,Other,4.6,NA,10
A-92118,33.410990000000005,-112.00567,Somewhat Delay,Minor/Slight,0.5579999999999999,2017-01-12,Thu,1,2,08:23:48,Phoenix,85040,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,4.6,NA,10
A-92119,33.42946,-112.09347,Somewhat Delay,Minor/Slight,0.6559999999999999,2017-01-12,Thu,1,2,08:23:48,Phoenix,85007,highway,Maricopa Fwy N,R,Unknown,Daylight,Fair,Other,4.6,NA,10
A-92120,33.485240000000005,-112.04093,Somewhat Delay,Minor/Slight,0.757,2017-01-12,Thu,1,2,09:03:54,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Daylight,Fair,Other,4.6,NA,10
A-92126,33.461890000000004,-112.09995,Somewhat Delay,Minor/Slight,0.992,2017-01-12,Thu,1,2,10:44:33,Phoenix,85007,highway,Pearl Harbor Memorial Highway,R,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,6.9,NA,10
A-92135,33.4701,-112.03871,Somewhat Delay,Minor/Slight,0.4479999999999999,2017-01-12,Thu,1,2,11:31:46,Phoenix,85006,highway,Piestewa Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,6.9,NA,10
A-92139,33.4701,-112.03871,Somewhat Delay,Minor/Slight,0.375,2017-01-12,Thu,1,2,11:52:20,Phoenix,85006,highway,Piestewa Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,8.1,NA,10
A-92140,33.4701,-112.03871,Somewhat Delay,Minor/Slight,0.4479999999999999,2017-01-12,Thu,1,2,12:12:55,Phoenix,85006,highway,Piestewa Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Other,Other,8.1,NA,10
A-92148,33.52048,-112.11222,Moderate Delay,Moderate,0.471,2017-01-13,Fri,1,2,01:31:44,Phoenix,85015,highway,I-17 N,R,Signal_StopSign,Daylight,Other,Other,3.5,NA,10
A-92149,33.46213,-112.05922,Moderate Delay,Moderate,1.664,2017-01-13,Fri,1,2,02:31:22,Phoenix,85006,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Other,Other,4.6,NA,10
A-92151,33.428909999999995,-112.06064,Somewhat Delay,Minor/Slight,0.482,2017-01-13,Fri,1,2,05:10:28,Phoenix,85034,highway,Maricopa Fwy N,R,RoadHighwayJunction,Daylight,Other,Other,9.2,NA,10
A-92155,33.462070000000004,-112.07012,Somewhat Delay,Minor/Slight,0.557,2017-01-13,Fri,1,2,07:54:22,Phoenix,85004,highway,Pearl Harbor Memorial Highway,R,RoadHighwayJunction,Daylight,Other,Other,5.8,NA,10
A-92157,33.4701,-112.03871,Somewhat Delay,Minor/Slight,0.4479999999999999,2017-01-13,Fri,1,2,08:15:52,Phoenix,85006,highway,Piestewa Fwy S,R,RoadHighwayJunction,Daylight,Other,Other,5.8,NA,10
A-92159,33.66622,-111.99952,Somewhat Delay,Minor/Slight,0.7340000000000001,2017-01-13,Fri,1,2,09:46:35,Phoenix,85050,highway,Piestewa Fwy S,R,Unknown,Daylight,Fair,Other,4.6,NA,10
A-92161,33.66917,-112.05281200000002,Somewhat Delay,Minor/Slight,1.141,2017-01-13,Fri,1,2,11:29:30,Phoenix,85024,highway,Pima Fwy W,R,Unknown,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-92169,33.3533,-111.97138,Extreme Delay,Severe,1.655,2017-01-14,Sat,1,2,15:29:30,Phoenix,85044,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Other,Unknown,NA,NA,10
A-92175,33.48512,-112.264,Somewhat Delay,Minor/Slight,0.748,2017-01-14,Sat,1,2,17:33:03,Phoenix,85037,highway,Agua Fria Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-92177,33.494723,-112.043995,Somewhat Delay,Minor/Slight,0.268,2017-01-14,Sat,1,2,17:35:46,Phoenix,85016,highway,Piestewa Fwy S,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3.5,NA,10
A-92209,33.63596,-112.11584,Somewhat Delay,Minor/Slight,0.193,2017-01-16,Mon,1,3,21:11:11,Phoenix,85053,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-92210,33.63823,-112.1149,Somewhat Delay,Minor/Slight,0.14300000000000002,2017-01-16,Mon,1,3,21:46:59,Phoenix,85023,highway,N Black Canyon Hwy,R,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-92212,33.634192,-112.115977,Somewhat Delay,Minor/Slight,0.496,2017-01-16,Mon,1,3,21:29:05,Phoenix,85053,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-92213,33.634235,-112.115974,Somewhat Delay,Minor/Slight,0.495,2017-01-16,Mon,1,3,21:46:59,Phoenix,85053,highway,Black Canyon Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-92220,33.49859,-112.0438,Somewhat Delay,Minor/Slight,0.535,2017-01-17,Tue,1,3,04:41:26,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-92224,33.42645,-112.02957,Somewhat Delay,Minor/Slight,0.316,2017-01-17,Tue,1,3,09:20:46,Phoenix,85034,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,3.5,NA,10
A-92225,33.4701,-112.03871,Somewhat Delay,Minor/Slight,0.4479999999999999,2017-01-17,Tue,1,3,09:43:44,Phoenix,85006,highway,Piestewa Fwy S,R,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-92227,33.41717,-111.97812,Extreme Delay,Severe,2.134,2017-01-17,Tue,1,3,10:37:44,Phoenix,85040,highway,Hohokam Expy S,R,Unknown,Daylight,Fair,Other,6.9,NA,10
A-92232,33.47448,-112.03847,Somewhat Delay,Minor/Slight,0.777,2017-01-18,Wed,1,3,04:49:58,Phoenix,85006,highway,Piestewa Fwy N,R,Unknown,Daylight,Fair,Unknown,NA,NA,10
A-92233,33.42484,-112.02462,Somewhat Delay,Minor/Slight,0.208,2017-01-18,Wed,1,3,05:22:57,Phoenix,85034,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,6.9,NA,10
A-92234,33.42484,-112.02462,Moderate Delay,Moderate,0.208,2017-01-18,Wed,1,3,05:47:30,Phoenix,85034,highway,Pearl Harbor Memorial Highway,R,Unknown,Daylight,Fair,Other,6.9,NA,10
A-92236,33.49135,-112.11296000000002,Moderate Delay,Moderate,0.018,2017-01-18,Wed,1,3,06:53:35,Phoenix,85015,highway,Black Canyon Fwy N,R,RoadHighwayJunction,Daylight,Fair,Other,5.8,NA,10
A-92237,33.67285,-112.02097,Somewhat Delay,Minor/Slight,0.997,2017-01-18,Wed,1,3,08:15:09,Phoenix,85050,highway,Pima Fwy W,R,Unknown,Daylight,Fair,Other,4.6,NA,10
A-92240,33.472619,-112.267441,Somewhat Delay,Minor/Slight,0.374,2017-01-18,Wed,1,3,11:31:49,Phoenix,85037,highway,AZ-101 Loop S,R,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,NA,10
A-92242,33.64399,-112.11544,Somewhat Delay,Minor/Slight,0.5329999999999999,2017-01-18,Wed,1,3,22:20:49,Phoenix,85053,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,4.6,NA,10
A-92244,33.485240000000005,-112.04093,Moderate Delay,Moderate,0.757,2017-01-18,Wed,1,3,23:46:46,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-92252,33.45825,-111.98314,Somewhat Delay,Minor/Slight,0.227,2017-01-19,Thu,1,3,01:11:58,Phoenix,85008,highway,Hohokam Expy S,R,Unknown,Daylight,Fair,Other,8.1,NA,10
A-92254,33.52791,-112.04371,Somewhat Delay,Minor/Slight,0.623,2017-01-19,Thu,1,3,01:24:50,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Daylight,Other,Other,6.9,NA,10
A-92269,33.46192,-112.09413,Somewhat Delay,Minor/Slight,0.28300000000000003,2017-01-19,Thu,1,3,03:56:52,Phoenix,85007,highway,Pearl Harbor Memorial Highway,R,RoadHighwayJunction,Daylight,Other,Other,3.5,NA,10
A-92278,33.55819,-112.11347,Moderate Delay,Moderate,0.604,2017-01-19,Thu,1,3,07:58:29,Phoenix,85021,highway,Black Canyon Fwy S,R,RoadHighwayJunction,Daylight,Other,Other,6.9,0,10
A-92280,33.491963,-112.043854,Somewhat Delay,Minor/Slight,0.757,2017-01-19,Thu,1,3,09:29:56,Phoenix,85016,highway,Piestewa Fwy N,R,Unknown,Daylight,Fair,Other,6.9,0,10
A-92281,33.67285,-112.02097,Somewhat Delay,Minor/Slight,0.997,2017-01-19,Thu,1,3,11:54:49,Phoenix,85050,highway,Pima Fwy W,R,Unknown,Darkness_Lights_Lit,Other,Other,6.9,0,10
A-92282,33.462109999999996,-112.06041,Somewhat Delay,Minor/Slight,0.535,2017-01-19,Thu,1,3,12:02:46,Phoenix,85006,highway,Pearl Harbor Memorial Highway,R,Unknown,Darkness_Lights_Lit,Fair,Other,5.8,NA,10
A-92288,33.52791,-112.04371,Somewhat Delay,Minor/Slight,0.621,2017-01-19,Thu,1,3,23:51:38,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-92289,33.533421000000004,-112.04204,Somewhat Delay,Minor/Slight,1.011,2017-01-19,Thu,1,3,23:54:20,Phoenix,85016,highway,Piestewa Fwy S,R,Unknown,Darkness_Lights_Lit,Fair,Other,8.1,NA,10
A-92305,33.50184,-112.04359,Somewhat Delay,Minor/Slight,0.262,2017-01-20,Fri,1,3,07:31:43,Phoenix,85016,highway,Piestewa Fwy N,R,Unknown,Daylight,Other,Other,9.2,0,10
A-92306,33.49855,-112.11305,Somewhat Delay,Minor/Slight,0.484,2017-01-20,Fri,1,3,08:15:35,Phoenix,85015,highway,Black Canyon Fwy S,R,Signal_StopSign,Daylight,Raining,Other,3.5,0.02,10
A-92308,33.427040000000005,-111.97808,Somewhat Delay,Minor/Slight,0.6859999999999999,2017-01-20,Fri,1,3,09:14:28,Phoenix,85034,highway,Hohokam Expy S,R,Unknown,Daylight,Raining,Other,4.6,0.04,8
A-92309,33.4593,-111.995114,Somewhat Delay,Minor/Slight,0.529,2017-01-20,Fri,1,3,09:15:48,Phoenix,85008,Street,N 40th St,R,Unknown,Daylight,Raining,Other,4.6,0.04,8
